UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type
9640,L09640,L,297.3132151240886,310.1991340429835,1611.7610681879764,45.24702541873344,158.66544041813634,0,No Failure
9641,L09641,L,299.8934155567374,310.8757882047687,1363.1561785947965,50.884514211852704,189.50378894799363,0,No Failure
9642,L09642,L,296.76126752176253,311.20319306718955,1642.7089266775,39.027417670330806,22.30728847800847,0,No Failure
9643,L09643,L,301.6028181474978,309.53590788265956,1578.5695897399416,33.337963103574495,417.56544366966773,1,Tool Wear Failure
9644,L09644,L,297.93065820500067,305.9788820062078,1931.4857868970814,37.054971803790686,28.53537127170164,0,No Failure
9645,L09645,L,295.0207486115881,303.68107726416497,1540.2197583392299,13.46627114127121,17.543131696397687,0,No Failure
9646,M09646,M,295.7106330639669,305.89250010691075,1607.4539315819147,50.20105293059696,37.69779123611865,0,No Failure
9647,M09647,M,298.1872872737592,306.6469037108343,1521.7977683395957,42.80796561035548,81.64666161471833,0,No Failure
9648,L09648,L,298.37965054265214,307.2521564111946,1547.567026029891,38.411029653926555,14.35113554963162,0,No Failure
9649,L09649,L,302.03931336990223,312.9700386557932,1535.4626256129009,23.552101246690974,144.91266197033428,1,Heat Dissipation Failure
9650,L09650,L,296.02300132477154,304.16424350010084,1460.871992787223,51.22712207476491,50.161865384481594,0,No Failure
9651,L09651,L,298.1789243986079,306.4791303791527,1570.5995108354564,35.80716110213276,90.75179073939385,0,No Failure
9652,L09652,L,295.9811571858359,305.3833490563508,1650.2816472726734,45.80547482796566,143.11584047290972,0,No Failure
9653,L09653,L,297.11469029357323,306.65802568731425,1463.582452388841,40.05640931037777,250.7440513787444,0,No Failure
9654,L09654,L,301.4679440601387,312.9829676359706,1688.6182906298836,24.069462768239976,184.8071193075921,1,Heat Dissipation Failure
9655,L09655,L,295.82732755368806,304.47636793172086,1666.875842097243,52.81737475489543,83.27242728819463,0,No Failure
9656,L09656,L,299.2740848481357,308.19366487195435,1380.9689782474823,50.92347827260449,510.83224912021274,1,Tool Wear Failure
9657,H09657,H,298.8858147180288,309.75831989244733,1366.0104321966667,47.78741471355764,81.4825244581839,0,No Failure
9658,L09658,L,298.0516571472836,309.25374863295866,1619.153904639172,43.30902650176576,82.92355827923879,0,No Failure
9659,M09659,M,299.1388732463835,311.2819599470734,1433.454833753239,28.231136836795585,18.63596558854901,0,No Failure
9660,M09660,M,295.7799592361134,306.48363976841057,1351.3040809445797,48.833571928157326,17.3895994393692,0,No Failure
9661,L09661,L,301.41264501560715,311.6081911055499,1846.6397120953052,62.15383847589388,19.954716479696486,1,Heat Dissipation Failure
9662,L09662,L,301.94969099024706,312.8122486003663,1365.5374677212458,41.327873728826845,96.77343883854392,0,No Failure
9663,L09663,L,298.19420939551867,307.79309018668584,1265.6193361450482,41.522812400146215,57.935233167568384,0,No Failure
9664,L09664,L,302.9462122612271,312.5340608696639,1398.2837754560942,29.18466340229725,52.65780413256401,0,No Failure
9665,L09665,L,297.3019441369002,304.6407786684821,1580.3345211344556,19.528113084927174,14.73761931053302,0,No Failure
9666,M09666,M,298.90086398771257,310.24098792274657,1551.9878874660244,36.589617508192504,51.817941523640236,0,No Failure
9667,L09667,L,300.96377812754906,311.28096654512666,1877.1773680285542,54.94223164293056,51.278281648377174,1,Heat Dissipation Failure
9668,L09668,L,297.1819910795542,308.3475499791067,1401.0271444643433,53.567274375527,104.73077757646814,0,No Failure
9669,M09669,M,295.33690188224114,301.1131861405252,1581.1428437729346,39.51787946485667,53.102807682476566,0,No Failure
9670,M09670,M,294.8765658687623,304.805913306922,1741.1380576881745,44.45838906498765,58.60025911470744,0,No Failure
9671,L09671,L,302.2216531278053,310.93783086823885,1420.6384583651425,28.022933293934813,34.36563587829136,0,No Failure
9672,M09672,M,297.0419506987225,309.2939944559528,1664.9777505067666,41.27892579700524,15.2271573353206,0,No Failure
9673,L09673,L,297.728526473163,308.64985184638874,1210.2917216159858,34.94142150529554,38.52257344397972,0,No Failure
9674,L09674,L,295.8744718433579,306.22582495957374,1854.1446889163453,40.71507140827018,4.72032513133031,0,No Failure
9675,L09675,L,299.9966785586584,309.34877910464684,1717.1600666382437,37.431705206140784,24.601514243670746,0,No Failure
9676,L09676,L,296.53688028155085,307.1326927467483,1416.7549730004314,37.25371378508018,42.44099226075397,0,No Failure
9677,H09677,H,297.1174739446774,305.72519550061025,1687.5863275655852,50.104097409204655,17.000279229853046,0,No Failure
9678,L09678,L,298.69904083883233,308.5494528173037,1774.253693873166,59.75030980159612,118.10169038408368,0,No Failure
9679,L09679,L,295.9719081455089,305.10436306502777,1307.7417229216605,38.48052712138117,35.593254475991756,0,No Failure
9680,L09680,L,297.74283546097155,311.1425699434441,1431.2418927138217,54.313744947284206,103.2353862288014,0,No Failure
9681,L09681,L,300.90441917900654,313.1093408132928,1780.1527561020378,27.79160390456564,111.510354898773,1,Heat Dissipation Failure
9682,L09682,L,298.95650879503376,310.551080021008,1550.8978890765854,39.2503811297077,64.03522095228129,0,No Failure
9683,L09683,L,298.3610845848567,306.12561805162545,1617.0045935099174,27.24694949081111,64.39107641987046,0,No Failure
9684,M09684,M,298.52972941892773,309.82596508735384,1551.3863630891078,37.05573249746137,94.06698578748428,0,No Failure
9685,L09685,L,297.3217298080469,307.6032298207598,1698.64394966928,47.30551759927334,32.87844097455101,0,No Failure
9686,L09686,L,302.09230463950985,313.9274948487841,1630.7686431502623,51.32278222907824,2.3191800781965113,1,Heat Dissipation Failure
9687,L09687,L,296.4756857389319,306.95927838162225,1557.844755421215,32.40810115188433,111.85633244149447,0,No Failure
9688,L09688,L,298.5218523239279,308.5117758248704,1161.9665082463546,44.736923211111986,101.28613712239388,0,No Failure
9689,L09689,L,298.33005113268564,308.68072757719045,1653.553906051329,52.43304364620452,69.87503680088332,0,No Failure
9690,M09690,M,300.1175250142663,307.40907507683244,1669.5529071149965,51.01464414955183,225.24320805770708,1,Tool Wear Failure
9691,H09691,H,300.3063478775873,309.15524296933563,1316.5506801146648,42.75180148253531,76.73911432346695,0,No Failure
9692,L09692,L,298.03596239102586,308.59596569908075,1328.7323157533563,34.295833157082015,39.06142101427391,0,No Failure
9693,L09693,L,298.6813329862261,310.39041552383594,1631.6054282035586,33.302308109673895,135.0140427975766,0,No Failure
9694,M09694,M,298.7570695078279,307.9313298333597,1573.6424847164744,31.768779634786668,354.3312449377582,1,Tool Wear Failure
9695,L09695,L,293.5557166888588,303.4945063690629,1184.7195107614461,39.854833786974055,144.1952118225596,0,No Failure
9696,L09696,L,294.9220207950445,302.5205321280314,1391.4115084466978,31.96314016171016,258.68436095565306,1,Tool Wear Failure
9697,L09697,L,296.88987261855607,309.0788388385867,1595.0720676331348,46.93005250278637,12.9155285275546,0,No Failure
9698,M09698,M,296.9768026472463,308.647415245596,1660.128162641978,42.446516902268314,13.927121857889691,0,No Failure
9699,L09699,L,295.70143515607174,306.67958908392256,1434.0315638852337,41.99467827724271,18.138831191768904,0,No Failure
9700,M09700,M,299.59916514274727,310.2093744241936,1512.3610516122435,21.82045880989647,131.0615800417124,0,No Failure
9701,M09701,M,298.104236842035,310.4330604397552,1381.132167448954,40.446965689760525,53.332150942003516,0,No Failure
9702,L09702,L,297.67061090522634,306.4630944182543,1776.1795147771625,35.592590422782166,70.14972077308455,0,No Failure
9703,M09703,M,295.58768945098524,304.2179471164952,1570.1036781604134,61.76918371248803,32.799947249926674,0,No Failure
9704,M09704,M,298.01091027151045,309.6031899508951,1419.083490891316,27.408923027895263,143.87836025704755,0,No Failure
9705,L09705,L,292.8466304880028,304.338100560565,1331.4751532110552,38.12191692566362,201.59039535703562,0,No Failure
9706,L09706,L,297.77408737838834,305.98384399925465,1311.6470947743449,43.98949217786709,18.857700989454127,0,No Failure
9707,L09707,L,298.22636733761556,307.42932751525024,1863.611761161943,30.472053500871315,23.123038228220885,0,No Failure
9708,L09708,L,298.58382996864304,311.11746966525914,1507.6893263358156,59.39467928731052,44.77765603741489,0,No Failure
9709,L09709,L,294.9717964730415,305.58929746536535,1467.16586853104,59.59941780092792,35.50343136024713,0,No Failure
9710,L09710,L,298.549633473383,309.73037575041025,1500.565384054466,31.61157589933418,81.89610675864964,0,No Failure
9711,L09711,L,296.01713746027093,304.2785676464769,1425.8033853456677,34.26967229945814,150.83979776820345,0,No Failure
9712,M09712,M,296.4750603354154,307.46002712222116,1519.6130185910113,61.573724551029194,170.24683205090832,0,No Failure
9713,L09713,L,299.5358627716453,307.406550452989,1545.062662766371,54.080849698705265,25.24627828608343,0,No Failure
9714,L09714,L,302.1282274467195,309.15849539831845,1541.4901333130942,36.48761313395651,20.852361275836053,0,No Failure
9715,L09715,L,298.2027175176054,309.2929534578767,1312.4162146973117,44.47141486726868,48.824222273590784,0,No Failure
9716,L09716,L,296.46580908271955,308.6174768371713,1698.812874722641,26.344318244040924,17.26324026923211,0,No Failure
9717,L09717,L,298.47734089502,308.0966617813963,1439.6543736378962,62.071480522145265,10.39904237843343,0,No Failure
9718,L09718,L,299.9780583149983,309.1582322922166,1420.7016618451012,40.89642967488304,30.006656374844354,0,No Failure
9719,L09719,L,299.3419951317455,311.90826811611504,1412.603995235715,46.00829643340217,54.084512139757734,0,No Failure
9720,M09720,M,303.5862257449275,313.2940506912556,1350.0918254215942,30.847592056151818,95.72555128738905,1,Heat Dissipation Failure
9721,M09721,M,296.6693248618107,306.5706717764748,1586.816121386015,28.843174780840982,138.75243581718286,0,No Failure
9722,L09722,L,298.6044629598386,311.1453987994991,1699.270267640562,44.667380111274674,27.223815588212823,0,No Failure
9723,M09723,M,301.1978359068364,310.66745868729413,1409.1680330989573,59.27550177545815,184.39947311340882,1,Heat Dissipation Failure
9724,M09724,M,301.0723184740371,310.0912770600198,1208.3275466810483,34.781429956518494,3.6990730395325433,0,No Failure
9725,L09725,L,294.19984414695125,305.42310648315686,1354.6383526488096,30.4083434042244,63.403529338624274,0,No Failure
9726,H09726,H,298.09328475992004,307.02550052835136,1458.4223292915763,43.21215487587615,108.28101866335031,0,No Failure
9727,M09727,M,301.0690415316974,310.85213922451413,1318.0036486603763,56.49281455202089,37.18139934551671,0,No Failure
9728,L09728,L,303.8812859807983,311.90254807823,1431.4474081619287,33.80326872522291,124.31217839082586,1,Heat Dissipation Failure
9729,L09729,L,299.50759176750165,309.7856874000664,1439.9112404064645,37.67856810281815,217.92329656979885,0,No Failure
9730,L09730,L,297.3642734126071,307.4664196434117,1536.0226390344349,48.516129582223876,10.110373635976085,0,No Failure
9731,L09731,L,296.08159369512526,307.53362410720996,1277.926664200964,49.58582235566233,77.60760540305866,0,No Failure
9732,M09732,M,302.53748671506173,313.8233715200543,1642.8143277775205,37.33409566085735,2.046481741401005,1,Heat Dissipation Failure
9733,L09733,L,299.55748317293154,310.3847601856359,1836.6063301928723,51.10356294500308,35.41460103314665,0,No Failure
9734,M09734,M,296.4038661462292,306.9952496854007,1795.040714942582,45.441820484741925,15.90530986836997,0,No Failure
9735,M09735,M,297.69368726733245,307.58380609670394,1434.0808843894224,40.33142554700678,105.72096229307726,0,No Failure
9736,M09736,M,298.72037303365744,309.63470698715116,1658.6898703956938,49.167490497215695,30.880278029911967,0,No Failure
9737,M09737,M,299.18761330777625,307.51911504727275,1637.4605073982307,47.79310971420974,35.838765114719,0,No Failure
9738,L09738,L,296.3007626849084,302.77731357712696,1530.9959382867887,29.731282959206027,24.862280283708934,0,No Failure
9739,L09739,L,296.871619163749,308.6144956705684,1570.5371114626996,54.96061710660542,30.180891609192553,0,No Failure
9740,M09740,M,294.7941308752541,305.80537156862596,1661.2697527768264,43.61363267599452,27.54372309873928,0,No Failure
9741,L09741,L,300.1795245792096,309.98904492778973,1697.189281724158,53.88486764773687,129.26544436748006,0,No Failure
9742,L09742,L,297.4167630664594,309.0286009791284,1393.2671631720702,40.68638290947094,336.88070723818964,0,No Failure
9743,M09743,M,299.0326432983666,307.9353971729468,1672.861066223895,42.6389641374996,72.77023050237995,0,No Failure
9744,M09744,M,300.9445170171527,309.886278219028,1837.5967304609403,44.14689996837061,99.06415467275227,0,No Failure
9745,L09745,L,298.5397402847479,307.27353369920667,1696.9751684137448,45.62208956866597,184.06785248602625,0,No Failure
9746,M09746,M,297.8740590481019,308.7254920107757,1814.2878007114718,55.40614818029013,69.81834824013364,0,No Failure
9747,M09747,M,298.4878429537679,306.1134058379458,1075.5749793176853,44.82042055708407,38.83367746293143,0,No Failure
9748,L09748,L,298.2263872077005,307.0759447975274,1645.6106349292172,39.890947917465034,325.6654967024243,1,Tool Wear Failure
9749,L09749,L,300.5923299957559,311.02690253061013,1586.1802526945412,50.23504467527293,255.54175230510225,1,Tool Wear Failure
9750,H09750,H,298.7216767950776,306.9154501811937,1722.9562862121852,44.46127726120361,26.88365161013813,0,No Failure
9751,L09751,L,297.0111979608422,306.0207323523504,1336.9752299461925,69.63666501573802,131.1423017151144,0,No Failure
9752,L09752,L,300.19569811377954,306.8783467481077,1448.048902245331,43.075436670826576,112.50171948323117,0,No Failure
9753,L09753,L,300.5609687127167,311.469678686819,1700.2662362234303,52.50951505967677,113.26755671852297,1,Heat Dissipation Failure
9754,M09754,M,295.4233387463591,304.3915859563457,1348.8014276478107,48.964358911210084,191.75511437774762,0,No Failure
9755,L09755,L,301.1655677695362,309.5166458943245,1582.2469463610325,19.7325141361027,121.08764967468309,0,No Failure
9756,L09756,L,298.829423546417,306.8868894574791,1535.762912085035,32.824220859176,78.82046690923207,0,No Failure
9757,L09757,L,298.66653990029323,308.0392196319856,1503.6696314309238,35.78893861425962,202.09293749679094,0,No Failure
9758,H09758,H,300.11324926319304,307.7430158828559,1641.4848665279724,25.218475700096214,33.2281951876422,0,No Failure
9759,L09759,L,296.96604721799144,309.87961673371444,1338.7907088228797,36.22928844632816,122.79783201906491,1,Random Failure
9760,L09760,L,300.00832902838187,306.43121210262836,1398.9250610537183,26.499281582123285,130.5777546473658,0,No Failure
9761,H09761,H,297.3464490605243,306.67052033584457,1513.83269097636,29.111625577672648,220.61019879604362,0,No Failure
9762,L09762,L,295.15009864057936,305.3104590345162,1323.428001924855,42.578574629538245,689.2159776597318,0,No Failure
9763,H09763,H,296.10448744178615,304.94141893558134,1759.5042791583144,59.3063980312457,88.06651971290336,0,No Failure
9764,H09764,H,299.2340436658065,309.5522412717462,1395.5810522587933,26.588763462429498,71.54471050094435,0,No Failure
9765,M09765,M,296.2090633200107,305.0096609575915,1679.7888972873322,28.051620211019106,99.14402910673004,0,No Failure
9766,L09766,L,301.32015224637934,313.61529394188904,1381.8222570643463,34.85858828444009,116.09220636544104,1,Heat Dissipation Failure
9767,M09767,M,300.47856690687934,308.80025138571466,1665.0625590613954,38.702647016413344,134.8075546490598,0,No Failure
9768,M09768,M,300.76687833206597,307.2400424200435,1250.3334326716715,24.79492750183396,35.66167885894189,0,No Failure
9769,H09769,H,298.34955715935484,306.40180738367485,1791.3647414072802,33.20012313467437,72.09459783409606,0,No Failure
9770,L09770,L,298.61572323458995,309.1954653968105,1742.3293478156195,32.279237012978946,50.05775869469871,0,No Failure
